Name,SIPFENN_Krajewski2022_NN30
115_t1_endmembers.POSCAR,-0.298976331949234
116_t1_endmembers.POSCAR,0.18828202784061432
117_t1_endmembers.POSCAR,0.04598875716328621
118_t1_endmembers.POSCAR,0.19183458387851715
119_t1_endmembers.POSCAR,0.13143540918827057
120_t1_endmembers.POSCAR,0.1781790405511856
121_t1_endmembers.POSCAR,0.07561477273702621
122_t1_endmembers.POSCAR,0.13207240402698517
123_t1_endmembers.POSCAR,0.12723024189472198
124_t1_endmembers.POSCAR,0.14411409199237823
125_t1_endmembers.POSCAR,0.1318071037530899
126_t1_endmembers.POSCAR,0.1404510885477066
127_t1_endmembers.POSCAR,-0.2919721305370331
128_t1_endmembers.POSCAR,0.20234163105487823
129_t1_endmembers.POSCAR,0.07107587903738022
130_t1_endmembers.POSCAR,0.14120306074619293
131_t1_endmembers.POSCAR,0.1297585517168045
132_t1_endmembers.POSCAR,0.13595028221607208
133_t1_endmembers.POSCAR,0.03115333989262581
134_t1_endmembers.POSCAR,0.14517630636692047
135_t1_endmembers.POSCAR,0.05492003634572029
136_t1_endmembers.POSCAR,-0.3903143107891083
137_t1_endmembers.POSCAR,-0.30061665177345276
138_t1_endmembers.POSCAR,-0.36807116866111755
139_t1_endmembers.POSCAR,-0.3170347511768341
140_t1_endmembers.POSCAR,0.17570729553699493
141_t1_endmembers.POSCAR,0.05491049960255623
142_t1_endmembers.POSCAR,-0.3923051655292511
143_t1_endmembers.POSCAR,0.03980489447712898
144_t1_endmembers.POSCAR,-0.05809972807765007
145_t1_endmembers.POSCAR,-0.3200688660144806
146_t1_endmembers.POSCAR,0.18003179132938385
147_t1_endmembers.POSCAR,0.09420236200094223
148_t1_endmembers.POSCAR,0.13065846264362335
149_t1_endmembers.POSCAR,0.15537358820438385
150_t1_endmembers.POSCAR,0.15460307896137238
151_t1_endmembers.POSCAR,0.05249931290745735
152_t1_endmembers.POSCAR,0.1611301451921463
153_t1_endmembers.POSCAR,0.1030755266547203
154_t1_endmembers.POSCAR,-0.37606683373451233
155_t1_endmembers.POSCAR,0.07013794034719467
156_t1_endmembers.POSCAR,-0.024072866886854172
157_t1_endmembers.POSCAR,0.04387356713414192
158_t1_endmembers.POSCAR,0.15770699083805084
159_t1_endmembers.POSCAR,0.0819520577788353
160_t1_endmembers.POSCAR,-0.04817197844386101
161_t1_endmembers.POSCAR,0.07067611068487167
162_t1_endmembers.POSCAR,0.07325979322195053
163_t1_endmembers.POSCAR,-0.27513912320137024
164_t1_endmembers.POSCAR,-0.3643558919429779
165_t1_endmembers.POSCAR,-0.48118796944618225
166_t1_endmembers.POSCAR,-0.36357763409614563
167_t1_endmembers.POSCAR,-0.3189525902271271
168_t1_endmembers.POSCAR,-0.38434746861457825
169_t1_endmembers.POSCAR,-0.46465006470680237
170_t1_endmembers.POSCAR,-0.38428500294685364
171_t1_endmembers.POSCAR,-0.18083100020885468
172_t1_endmembers.POSCAR,-0.31714174151420593
173_t1_endmembers.POSCAR,-0.29211416840553284
174_t1_endmembers.POSCAR,-0.3325883448123932
175_t1_endmembers.POSCAR,-0.3009747564792633
176_t1_endmembers.POSCAR,0.23070098459720612
177_t1_endmembers.POSCAR,0.12809891998767853
178_t1_endmembers.POSCAR,-0.3584095537662506
179_t1_endmembers.POSCAR,0.11554618924856186
180_t1_endmembers.POSCAR,0.059857625514268875
181_t1_endmembers.POSCAR,-0.36070021986961365
182_t1_endmembers.POSCAR,-0.3306228220462799
183_t1_endmembers.POSCAR,-0.09251949936151505
184_t1_endmembers.POSCAR,-0.3646458089351654
185_t1_endmembers.POSCAR,0.11937990039587021
186_t1_endmembers.POSCAR,0.05860896781086922
187_t1_endmembers.POSCAR,-0.1482582539319992
188_t1_endmembers.POSCAR,0.035269755870103836
189_t1_endmembers.POSCAR,-0.06802014261484146
190_t1_endmembers.POSCAR,-0.3886043131351471
191_t1_endmembers.POSCAR,-0.2928192913532257
192_t1_endmembers.POSCAR,-0.3672246038913727
193_t1_endmembers.POSCAR,-0.313111275434494
194_t1_endmembers.POSCAR,0.16585226356983185
195_t1_endmembers.POSCAR,0.06577589362859726
196_t1_endmembers.POSCAR,-0.38588157296180725
197_t1_endmembers.POSCAR,0.043338973075151443
198_t1_endmembers.POSCAR,-0.04465160891413689
199_t1_endmembers.POSCAR,-0.2910655438899994
200_t1_endmembers.POSCAR,0.20011992752552032
201_t1_endmembers.POSCAR,0.061260659247636795
202_t1_endmembers.POSCAR,0.15297599136829376
203_t1_endmembers.POSCAR,0.11848267167806625
204_t1_endmembers.POSCAR,0.13311250507831573
205_t1_endmembers.POSCAR,0.024696726351976395
206_t1_endmembers.POSCAR,0.13609863817691803
207_t1_endmembers.POSCAR,0.021592039614915848
208_t1_endmembers.POSCAR,-0.38920316100120544
209_t1_endmembers.POSCAR,0.0469718761742115
210_t1_endmembers.POSCAR,-0.04376785084605217
211_t1_endmembers.POSCAR,0.032458383589982986
212_t1_endmembers.POSCAR,0.14104999601840973
213_t1_endmembers.POSCAR,0.028988976031541824
214_t1_endmembers.POSCAR,-0.06240944191813469
215_t1_endmembers.POSCAR,0.006215532310307026
216_t1_endmembers.POSCAR,0.05387987568974495
217_t1_endmembers.POSCAR,-0.5049619674682617
218_t1_endmembers.POSCAR,-0.36023691296577454
219_t1_endmembers.POSCAR,-0.18780843913555145
220_t1_endmembers.POSCAR,-0.37008193135261536
221_t1_endmembers.POSCAR,0.05831410363316536
222_t1_endmembers.POSCAR,-0.02493218705058098
223_t1_endmembers.POSCAR,-0.19447146356105804
224_t1_endmembers.POSCAR,-0.045138996094465256
225_t1_endmembers.POSCAR,-0.17523066699504852
226_t1_endmembers.POSCAR,-0.37078192830085754
227_t1_endmembers.POSCAR,0.06612386554479599
228_t1_endmembers.POSCAR,-0.013374905101954937
229_t1_endmembers.POSCAR,0.04056020453572273
230_t1_endmembers.POSCAR,0.15064318478107452
231_t1_endmembers.POSCAR,0.0741639956831932
232_t1_endmembers.POSCAR,-0.04455415531992912
233_t1_endmembers.POSCAR,0.03900768235325813
234_t1_endmembers.POSCAR,0.06953265517950058
235_t1_endmembers.POSCAR,-0.1859533041715622
236_t1_endmembers.POSCAR,-0.03265289589762688
237_t1_endmembers.POSCAR,-0.15024463832378387
238_t1_endmembers.POSCAR,-0.037520747631788254
239_t1_endmembers.POSCAR,0.04965432360768318
240_t1_endmembers.POSCAR,0.07708128541707993
241_t1_endmembers.POSCAR,-0.20143477618694305
242_t1_endmembers.POSCAR,0.05963756516575813
243_t1_endmembers.POSCAR,0.04763038828969002
244_t1_endmembers.POSCAR,-0.15605871379375458
245_t1_endmembers.POSCAR,-0.2937162220478058
246_t1_endmembers.POSCAR,-0.32575497031211853
247_t1_endmembers.POSCAR,-0.29297348856925964
248_t1_endmembers.POSCAR,-0.26266613602638245
249_t1_endmembers.POSCAR,-0.3791239559650421
250_t1_endmembers.POSCAR,-0.3276772201061249
251_t1_endmembers.POSCAR,-0.37288573384284973
252_t1_endmembers.POSCAR,-0.40521863102912903
253_t1_endmembers.POSCAR,-0.2956775724887848
254_t1_endmembers.POSCAR,-0.2599240839481354
255_t1_endmembers.POSCAR,-0.38273385167121887
256_t1_endmembers.POSCAR,-0.21497194468975067
257_t1_endmembers.POSCAR,0.15883274376392365
258_t1_endmembers.POSCAR,0.15787406265735626
259_t1_endmembers.POSCAR,-0.3494214117527008
260_t1_endmembers.POSCAR,0.15188314020633698
261_t1_endmembers.POSCAR,-0.15200529992580414
262_t1_endmembers.POSCAR,-0.33253219723701477
263_t1_endmembers.POSCAR,-0.3787846863269806
264_t1_endmembers.POSCAR,-0.41238072514533997
265_t1_endmembers.POSCAR,-0.35435453057289124
266_t1_endmembers.POSCAR,0.14572401344776154
267_t1_endmembers.POSCAR,-0.1586608737707138
268_t1_endmembers.POSCAR,-0.39278629422187805
269_t1_endmembers.POSCAR,-0.16692213714122772
270_t1_endmembers.POSCAR,-0.13746081292629242
271_t1_endmembers.POSCAR,-0.26823320984840393
272_t1_endmembers.POSCAR,-0.2478686422109604
273_t1_endmembers.POSCAR,-0.3652665913105011
274_t1_endmembers.POSCAR,-0.16355036199092865
275_t1_endmembers.POSCAR,0.22281046211719513
276_t1_endmembers.POSCAR,0.21971972286701202
277_t1_endmembers.POSCAR,-0.327128142118454
278_t1_endmembers.POSCAR,0.22256608307361603
279_t1_endmembers.POSCAR,0.003900785930454731
280_t1_endmembers.POSCAR,-0.24051527678966522
281_t1_endmembers.POSCAR,0.1664869338274002
282_t1_endmembers.POSCAR,0.19214339554309845
283_t1_endmembers.POSCAR,0.14263100922107697
284_t1_endmembers.POSCAR,0.10937025398015976
285_t1_endmembers.POSCAR,0.13507862389087677
286_t1_endmembers.POSCAR,0.17786307632923126
287_t1_endmembers.POSCAR,0.14543457329273224
288_t1_endmembers.POSCAR,0.1173604354262352
289_t1_endmembers.POSCAR,-0.3677884042263031
290_t1_endmembers.POSCAR,0.18835462629795074
291_t1_endmembers.POSCAR,-0.0523901991546154
292_t1_endmembers.POSCAR,0.170284703373909
293_t1_endmembers.POSCAR,0.14049680531024933
294_t1_endmembers.POSCAR,0.13606680929660797
295_t1_endmembers.POSCAR,-0.09522030502557755
296_t1_endmembers.POSCAR,0.13344551622867584
297_t1_endmembers.POSCAR,-0.0021025938913226128
298_t1_endmembers.POSCAR,-0.29887571930885315
299_t1_endmembers.POSCAR,-0.35775694251060486
300_t1_endmembers.POSCAR,-0.3749515116214752
301_t1_endmembers.POSCAR,-0.3289831578731537
302_t1_endmembers.POSCAR,0.21086372435092926
303_t1_endmembers.POSCAR,0.004470248706638813
304_t1_endmembers.POSCAR,-0.33035221695899963
305_t1_endmembers.POSCAR,0.005284448154270649
306_t1_endmembers.POSCAR,0.09067656844854355
307_t1_endmembers.POSCAR,-0.35896095633506775
308_t1_endmembers.POSCAR,0.19753660261631012
309_t1_endmembers.POSCAR,-0.03569869324564934
310_t1_endmembers.POSCAR,0.18710561096668243
311_t1_endmembers.POSCAR,0.14889736473560333
312_t1_endmembers.POSCAR,0.12651611864566803
313_t1_endmembers.POSCAR,-0.11831746250391006
314_t1_endmembers.POSCAR,0.11374219506978989
315_t1_endmembers.POSCAR,-0.07563797384500504
316_t1_endmembers.POSCAR,-0.3939911425113678
317_t1_endmembers.POSCAR,-0.06417445093393326
318_t1_endmembers.POSCAR,-0.03532109782099724
319_t1_endmembers.POSCAR,-0.10573897510766983
320_t1_endmembers.POSCAR,0.13090546429157257
321_t1_endmembers.POSCAR,-0.034328918904066086
322_t1_endmembers.POSCAR,-0.023889463394880295
323_t1_endmembers.POSCAR,-0.0545680932700634
324_t1_endmembers.POSCAR,0.03169109299778938
325_t1_endmembers.POSCAR,-0.3001120388507843
326_t1_endmembers.POSCAR,-0.24447081983089447
327_t1_endmembers.POSCAR,-0.3720434010028839
328_t1_endmembers.POSCAR,-0.1888667792081833
329_t1_endmembers.POSCAR,0.15392078459262848
330_t1_endmembers.POSCAR,0.15790124237537384
331_t1_endmembers.POSCAR,-0.31219223141670227
332_t1_endmembers.POSCAR,0.15233702957630157
333_t1_endmembers.POSCAR,-0.1599222868680954
334_t1_endmembers.POSCAR,-0.23176686465740204
335_t1_endmembers.POSCAR,0.1921309381723404
336_t1_endmembers.POSCAR,0.1892770677804947
337_t1_endmembers.POSCAR,0.12725122272968292
338_t1_endmembers.POSCAR,0.11959316581487656
339_t1_endmembers.POSCAR,0.14843036234378815
340_t1_endmembers.POSCAR,0.16211630403995514
341_t1_endmembers.POSCAR,0.16118837893009186
342_t1_endmembers.POSCAR,0.13833828270435333
343_t1_endmembers.POSCAR,-0.3578168451786041
344_t1_endmembers.POSCAR,0.1948803812265396
345_t1_endmembers.POSCAR,-0.036658208817243576
346_t1_endmembers.POSCAR,0.17295260727405548
347_t1_endmembers.POSCAR,0.16175194084644318
348_t1_endmembers.POSCAR,0.13250614702701569
349_t1_endmembers.POSCAR,-0.13046441972255707
350_t1_endmembers.POSCAR,0.1331792026758194
351_t1_endmembers.POSCAR,-0.06545386463403702
352_t1_endmembers.POSCAR,-0.2035432904958725
353_t1_endmembers.POSCAR,0.15582098066806793
354_t1_endmembers.POSCAR,0.17824514210224152
355_t1_endmembers.POSCAR,0.0952196940779686
356_t1_endmembers.POSCAR,0.12005879729986191
357_t1_endmembers.POSCAR,0.14774592220783234
358_t1_endmembers.POSCAR,0.15109170973300934
359_t1_endmembers.POSCAR,0.15830238163471222
360_t1_endmembers.POSCAR,0.1298077255487442
361_t1_endmembers.POSCAR,0.125560000538826
362_t1_endmembers.POSCAR,0.14057596027851105
363_t1_endmembers.POSCAR,0.16730548441410065
364_t1_endmembers.POSCAR,0.08697035163640976
365_t1_endmembers.POSCAR,0.26670077443122864
366_t1_endmembers.POSCAR,0.2620813548564911
367_t1_endmembers.POSCAR,0.11344810575246811
368_t1_endmembers.POSCAR,0.2610330879688263
369_t1_endmembers.POSCAR,0.2767932116985321
370_t1_endmembers.POSCAR,0.17191185057163239
371_t1_endmembers.POSCAR,0.17362381517887115
372_t1_endmembers.POSCAR,0.16166134178638458
373_t1_endmembers.POSCAR,0.109219990670681
374_t1_endmembers.POSCAR,0.25831201672554016
375_t1_endmembers.POSCAR,0.27745500206947327
376_t1_endmembers.POSCAR,0.08734198659658432
377_t1_endmembers.POSCAR,0.27979162335395813
378_t1_endmembers.POSCAR,0.3536235988140106
379_t1_endmembers.POSCAR,-0.33610448241233826
380_t1_endmembers.POSCAR,0.17634154856204987
381_t1_endmembers.POSCAR,-0.09756306558847427
382_t1_endmembers.POSCAR,0.16017581522464752
383_t1_endmembers.POSCAR,0.15922637283802032
384_t1_endmembers.POSCAR,0.13232167065143585
385_t1_endmembers.POSCAR,-0.19725273549556732
386_t1_endmembers.POSCAR,0.12144400924444199
387_t1_endmembers.POSCAR,-0.08186397701501846
388_t1_endmembers.POSCAR,0.16512484848499298
389_t1_endmembers.POSCAR,0.1771680861711502
390_t1_endmembers.POSCAR,0.1657068282365799
391_t1_endmembers.POSCAR,0.11224021762609482
392_t1_endmembers.POSCAR,0.26058176159858704
393_t1_endmembers.POSCAR,0.2738845646381378
394_t1_endmembers.POSCAR,0.08604105561971664
395_t1_endmembers.POSCAR,0.2735166847705841
396_t1_endmembers.POSCAR,0.33647677302360535
397_t1_endmembers.POSCAR,-0.15057282149791718
398_t1_endmembers.POSCAR,0.16085536777973175
399_t1_endmembers.POSCAR,-0.027260463684797287
400_t1_endmembers.POSCAR,0.09256377071142197
401_t1_endmembers.POSCAR,0.29340019822120667
402_t1_endmembers.POSCAR,0.3591056168079376
403_t1_endmembers.POSCAR,-0.10195717960596085
404_t1_endmembers.POSCAR,0.34062305092811584
405_t1_endmembers.POSCAR,0.26751407980918884
406_t1_endmembers.POSCAR,-0.3492981493473053
407_t1_endmembers.POSCAR,-0.37834325432777405
408_t1_endmembers.POSCAR,-0.41120675206184387
409_t1_endmembers.POSCAR,-0.3337724506855011
410_t1_endmembers.POSCAR,0.14675797522068024
411_t1_endmembers.POSCAR,-0.15088288486003876
412_t1_endmembers.POSCAR,-0.38069072365760803
413_t1_endmembers.POSCAR,-0.1630028933286667
414_t1_endmembers.POSCAR,-0.12710826098918915
415_t1_endmembers.POSCAR,-0.3655757009983063
416_t1_endmembers.POSCAR,0.19522280991077423
417_t1_endmembers.POSCAR,-0.026023846119642258
418_t1_endmembers.POSCAR,0.1762644201517105
419_t1_endmembers.POSCAR,0.16452474892139435
420_t1_endmembers.POSCAR,0.13756848871707916
421_t1_endmembers.POSCAR,-0.12555108964443207
422_t1_endmembers.POSCAR,0.13291378319263458
423_t1_endmembers.POSCAR,-0.04917458817362785
424_t1_endmembers.POSCAR,-0.3877749741077423
425_t1_endmembers.POSCAR,-0.055495839565992355
426_t1_endmembers.POSCAR,0.012027938850224018
427_t1_endmembers.POSCAR,-0.16206716001033783
428_t1_endmembers.POSCAR,0.11304648965597153
429_t1_endmembers.POSCAR,-0.07034597545862198
430_t1_endmembers.POSCAR,-0.055161040276288986
431_t1_endmembers.POSCAR,-0.07049534469842911
432_t1_endmembers.POSCAR,0.011714537627995014
433_t1_endmembers.POSCAR,-0.3680017292499542
434_t1_endmembers.POSCAR,0.17039795219898224
435_t1_endmembers.POSCAR,-0.09138927608728409
436_t1_endmembers.POSCAR,0.14244027435779572
437_t1_endmembers.POSCAR,0.15376241505146027
438_t1_endmembers.POSCAR,0.14389516413211823
439_t1_endmembers.POSCAR,-0.15880773961544037
440_t1_endmembers.POSCAR,0.1404280811548233
441_t1_endmembers.POSCAR,-0.0013459725305438042
442_t1_endmembers.POSCAR,0.16806723177433014
443_t1_endmembers.POSCAR,0.1744118481874466
444_t1_endmembers.POSCAR,0.1608228236436844
445_t1_endmembers.POSCAR,0.11085846275091171
446_t1_endmembers.POSCAR,0.25220295786857605
447_t1_endmembers.POSCAR,0.2684924304485321
448_t1_endmembers.POSCAR,0.08897348493337631
449_t1_endmembers.POSCAR,0.2713787257671356
450_t1_endmembers.POSCAR,0.3368771970272064
451_t1_endmembers.POSCAR,-0.14137433469295502
452_t1_endmembers.POSCAR,0.15320850908756256
453_t1_endmembers.POSCAR,-0.006130973808467388
454_t1_endmembers.POSCAR,0.08083786815404892
455_t1_endmembers.POSCAR,0.26976558566093445
456_t1_endmembers.POSCAR,0.32916781306266785
457_t1_endmembers.POSCAR,-0.06191794201731682
458_t1_endmembers.POSCAR,0.3246636688709259
459_t1_endmembers.POSCAR,0.24843336641788483
460_t1_endmembers.POSCAR,-0.3985147178173065
461_t1_endmembers.POSCAR,-0.12083271890878677
462_t1_endmembers.POSCAR,-0.06238548085093498
463_t1_endmembers.POSCAR,-0.17949317395687103
464_t1_endmembers.POSCAR,0.13934458792209625
465_t1_endmembers.POSCAR,-0.022153418511152267
466_t1_endmembers.POSCAR,-0.06328991800546646
467_t1_endmembers.POSCAR,-0.04094002768397331
468_t1_endmembers.POSCAR,0.03726150467991829
469_t1_endmembers.POSCAR,-0.15587477385997772
470_t1_endmembers.POSCAR,0.15994013845920563
471_t1_endmembers.POSCAR,-0.011416415683925152
472_t1_endmembers.POSCAR,0.09909208863973618
473_t1_endmembers.POSCAR,0.298232764005661
474_t1_endmembers.POSCAR,0.35156139731407166
475_t1_endmembers.POSCAR,-0.07932404428720474
476_t1_endmembers.POSCAR,0.33269497752189636
477_t1_endmembers.POSCAR,0.2569481432437897
478_t1_endmembers.POSCAR,-0.04669271036982536
479_t1_endmembers.POSCAR,-0.02256564423441887
480_t1_endmembers.POSCAR,0.052630383521318436
481_t1_endmembers.POSCAR,-0.07611820846796036
482_t1_endmembers.POSCAR,0.3315368592739105
483_t1_endmembers.POSCAR,0.25671592354774475
484_t1_endmembers.POSCAR,0.0066479044035077095
485_t1_endmembers.POSCAR,0.2527414858341217
486_t1_endmembers.POSCAR,0.25837579369544983
487_t1_endmembers.POSCAR,-0.09625396877527237
488_t1_endmembers.POSCAR,-0.30728521943092346
489_t1_endmembers.POSCAR,-0.41958191990852356
490_t1_endmembers.POSCAR,-0.3189167082309723
491_t1_endmembers.POSCAR,-0.3332260549068451
492_t1_endmembers.POSCAR,-0.4051389992237091
493_t1_endmembers.POSCAR,-0.4150925576686859
494_t1_endmembers.POSCAR,-0.39661481976509094
495_t1_endmembers.POSCAR,-0.4877902567386627
496_t1_endmembers.POSCAR,-0.3180842101573944
497_t1_endmembers.POSCAR,-0.3387167751789093
498_t1_endmembers.POSCAR,-0.40847983956336975
499_t1_endmembers.POSCAR,-0.29627659916877747
500_t1_endmembers.POSCAR,0.20306487381458282
501_t1_endmembers.POSCAR,-0.061966996639966965
502_t1_endmembers.POSCAR,-0.38362208008766174
503_t1_endmembers.POSCAR,-0.07571331411600113
504_t1_endmembers.POSCAR,-0.1109570637345314
505_t1_endmembers.POSCAR,-0.42247894406318665
506_t1_endmembers.POSCAR,-0.4015267789363861
507_t1_endmembers.POSCAR,-0.4949937164783478
508_t1_endmembers.POSCAR,-0.38562944531440735
509_t1_endmembers.POSCAR,-0.07766834646463394
510_t1_endmembers.POSCAR,-0.08898703008890152
511_t1_endmembers.POSCAR,-0.4702979624271393
512_t1_endmembers.POSCAR,-0.11870662122964859
513_t1_endmembers.POSCAR,-0.26787856221199036
514_t1_endmembers.POSCAR,-0.2880348265171051
515_t1_endmembers.POSCAR,-0.3132406771183014
516_t1_endmembers.POSCAR,-0.38358965516090393
517_t1_endmembers.POSCAR,-0.2713452875614166
518_t1_endmembers.POSCAR,0.25206348299980164
519_t1_endmembers.POSCAR,-0.049047451466321945
520_t1_endmembers.POSCAR,-0.3467383086681366
521_t1_endmembers.POSCAR,-0.04816875979304314
522_t1_endmembers.POSCAR,0.08388533443212509
523_t1_endmembers.POSCAR,-0.30335912108421326
524_t1_endmembers.POSCAR,0.2294812947511673
525_t1_endmembers.POSCAR,0.005787749774754047
526_t1_endmembers.POSCAR,0.20867271721363068
527_t1_endmembers.POSCAR,0.1497754603624344
528_t1_endmembers.POSCAR,0.14628244936466217
529_t1_endmembers.POSCAR,-0.0881834402680397
530_t1_endmembers.POSCAR,0.158318892121315
531_t1_endmembers.POSCAR,-0.05739341303706169
532_t1_endmembers.POSCAR,-0.3877655565738678
533_t1_endmembers.POSCAR,-0.04201970621943474
534_t1_endmembers.POSCAR,-0.014690021984279156
535_t1_endmembers.POSCAR,-0.12091896682977676
536_t1_endmembers.POSCAR,0.15341563522815704
537_t1_endmembers.POSCAR,-0.0031033558771014214
538_t1_endmembers.POSCAR,-0.0105845732614398
539_t1_endmembers.POSCAR,-0.027564089745283127
540_t1_endmembers.POSCAR,-0.0195070318877697
541_t1_endmembers.POSCAR,-0.3578653037548065
542_t1_endmembers.POSCAR,-0.3721446096897125
543_t1_endmembers.POSCAR,-0.44856885075569153
544_t1_endmembers.POSCAR,-0.3442455232143402
545_t1_endmembers.POSCAR,-0.04425571486353874
546_t1_endmembers.POSCAR,0.09567590802907944
