Name,SIPFENN_Krajewski2022_NN30
94_Al3Ni2_dilute.POSCAR,-0.46500328183174133
95_Al3Ni2_dilute.POSCAR,-0.4666588604450226
96_Al3Ni2_dilute.POSCAR,-0.1411895602941513
97_Al3Ni2_dilute.POSCAR,-0.10899285227060318
98_Al3Ni2_dilute.POSCAR,0.317664235830307
99_Al3Ni2_dilute.POSCAR,-0.07048187404870987
100_Al3Ni2_dilute.POSCAR,0.3098447024822235
101_Al3Ni2_dilute.POSCAR,0.07358511537313461
102_Al3Ni2_dilute.POSCAR,0.2762875258922577
103_Al3Ni2_dilute.POSCAR,-0.23576687276363373
104_Al3Ni2_dilute.POSCAR,0.16155065596103668
105_Al3Ni2_dilute.POSCAR,-0.1727912873029709
106_Al3Ni2_dilute.POSCAR,0.3509484827518463
107_Al3Ni2_dilute.POSCAR,-0.15442030131816864
108_Al3Ni2_dilute.POSCAR,0.3098447024822235
109_Al3Ni2_dilute.POSCAR,-0.46430376172065735
110_Al3Ni2_dilute.POSCAR,-0.6455428004264832
111_Al3Ni2_dilute.POSCAR,-0.3514629900455475
112_Al3Ni2_dilute.POSCAR,-0.4878526031970978
113_Al3Ni2_dilute.POSCAR,0.037189919501543045
114_Al3Ni2_dilute.POSCAR,-0.2715970575809479
115_Al3Ni2_dilute.POSCAR,0.07797374576330185
116_Al3Ni2_dilute.POSCAR,-0.10009900480508804
117_Al3Ni2_dilute.POSCAR,-0.3514629900455475
118_Al3Ni2_dilute.POSCAR,-0.20086346566677094
119_Al3Ni2_dilute.POSCAR,-0.32835546135902405
120_Al3Ni2_dilute.POSCAR,0.23470480740070343
121_Al3Ni2_dilute.POSCAR,-0.18404553830623627
122_Al3Ni2_dilute.POSCAR,-0.24284468591213226
123_Al3Ni2_dilute.POSCAR,-0.6272621750831604
124_Al3Ni2_dilute.POSCAR,-0.2258315533399582
125_Al3Ni2_dilute.POSCAR,-0.4878526031970978
126_Al3Ni2_dilute.POSCAR,-0.20086346566677094
127_Al3Ni2_dilute.POSCAR,0.04296012595295906
128_Al3Ni2_dilute.POSCAR,-0.07248745113611221
129_Al3Ni2_dilute.POSCAR,-0.46430376172065735
130_Al3Ni2_dilute.POSCAR,-0.3194088637828827
131_Al3Ni2_dilute.POSCAR,-0.23889927566051483
132_Al3Ni2_dilute.POSCAR,0.09523036330938339
133_Al3Ni2_dilute.POSCAR,0.07797374576330185
134_Al3Ni2_dilute.POSCAR,0.3217417299747467
135_Al3Ni2_dilute.POSCAR,0.04296012595295906
136_Al3Ni2_dilute.POSCAR,0.3019607365131378
137_Al3Ni2_dilute.POSCAR,0.02130313590168953
138_Al3Ni2_dilute.POSCAR,0.23992766439914703
139_Al3Ni2_dilute.POSCAR,-0.18404553830623627
140_Al3Ni2_dilute.POSCAR,0.2520444691181183
141_Al3Ni2_dilute.POSCAR,-0.04963485524058342
142_Al3Ni2_dilute.POSCAR,0.29580870270729065
143_Al3Ni2_dilute.POSCAR,-0.07248745113611221
144_Al3Ni2_dilute.POSCAR,0.3019607365131378
145_Al3Ni2_dilute.POSCAR,-0.12216226011514664
146_Al3Ni2_dilute.POSCAR,-0.21185772120952606
147_Al3Ni2_dilute.POSCAR,-0.49440887570381165
148_Al3Ni2_dilute.POSCAR,-0.32302919030189514
149_Al3Ni2_dilute.POSCAR,-0.6455428004264832
150_Al3Ni2_dilute.POSCAR,-0.3194088637828827
151_Al3Ni2_dilute.POSCAR,-0.12216226011514664
152_Al3Ni2_dilute.POSCAR,0.24503161013126373
153_Al3Ni2_dilute.POSCAR,-0.10899285227060318
154_Al3Ni2_dilute.POSCAR,0.31319668889045715
155_Al3Ni2_dilute.POSCAR,-0.10009900480508804
156_Al3Ni2_dilute.POSCAR,0.3217417299747467
157_Al3Ni2_dilute.POSCAR,-0.23576687276363373
158_Al3Ni2_dilute.POSCAR,0.24983324110507965
159_Al3Ni2_dilute.POSCAR,-0.24284468591213226
160_Al3Ni2_dilute.POSCAR,0.2520444691181183
161_Al3Ni2_dilute.POSCAR,-0.21185772120952606
162_Al3Ni2_dilute.POSCAR,0.24503161013126373
