Name,Al Concentration (%),Fe Concentration (%),Ni Concentration (%)
3308_t1_dilute.POSCAR,31.818181818181817,45.45454545454545,22.727272727272727
6140_t1_dilute.POSCAR,36.36363636363637,22.727272727272727,40.909090909090914
3135_t1_dilute.POSCAR,68.18181818181817,13.636363636363635,18.181818181818183
5537_t1_dilute.POSCAR,40.909090909090914,9.090909090909092,50.0
5509_t1_dilute.POSCAR,59.09090909090909,4.545454545454546,36.36363636363637
6343_t1_dilute.POSCAR,40.909090909090914,31.818181818181817,27.27272727272727
53_t1_dilute.POSCAR,59.09090909090909,40.909090909090914,0.0
8091_t1_dilute.POSCAR,22.727272727272727,0.0,77.27272727272727
4895_t1_dilute.POSCAR,59.09090909090909,9.090909090909092,31.818181818181817
5734_t1_dilute.POSCAR,31.818181818181817,9.090909090909092,59.09090909090909
3336_t1_dilute.POSCAR,36.36363636363637,40.909090909090914,22.727272727272727
6047_t1_dilute.POSCAR,40.909090909090914,18.181818181818183,40.909090909090914
8395_t1_dilute.POSCAR,22.727272727272727,18.181818181818183,59.09090909090909
5430_t1_dilute.POSCAR,18.181818181818183,22.727272727272727,59.09090909090909
3032_t1_dilute.POSCAR,72.72727272727273,22.727272727272727,4.545454545454546
8196_t1_dilute.POSCAR,18.181818181818183,31.818181818181817,50.0
6244_t1_dilute.POSCAR,31.818181818181817,36.36363636363637,31.818181818181817
3231_t1_dilute.POSCAR,31.818181818181817,13.636363636363635,54.54545454545454
5633_t1_dilute.POSCAR,22.727272727272727,45.45454545454545,31.818181818181817
6079_t1_dilute.POSCAR,59.09090909090909,0.0,40.909090909090914
4992_t1_dilute.POSCAR,36.36363636363637,40.909090909090914,22.727272727272727
5036_t1_dilute.POSCAR,18.181818181818183,40.909090909090914,40.909090909090914
3434_t1_dilute.POSCAR,18.181818181818183,59.09090909090909,22.727272727272727
6441_t1_dilute.POSCAR,22.727272727272727,31.818181818181817,45.45454545454545
3609_t1_dilute.POSCAR,59.09090909090909,22.727272727272727,18.181818181818183
2996_t1_dilute.POSCAR,68.18181818181817,9.090909090909092,22.727272727272727
3637_t1_dilute.POSCAR,59.09090909090909,4.545454545454546,36.36363636363637
5235_t1_dilute.POSCAR,22.727272727272727,63.63636363636363,13.636363636363635
8590_t1_dilute.POSCAR,0.0,50.0,50.0
6642_t1_dilute.POSCAR,18.181818181818183,59.09090909090909,22.727272727272727
5008_t1_dilute.POSCAR,36.36363636363637,50.0,13.636363636363635
8548_t1_dilute.POSCAR,18.181818181818183,40.909090909090914,40.909090909090914
7905_t1_dilute.POSCAR,31.818181818181817,40.909090909090914,27.27272727272727
8576_t1_dilute.POSCAR,18.181818181818183,31.818181818181817,50.0
6499_t1_dilute.POSCAR,50.0,22.727272727272727,27.27272727272727
802_t1_dilute.POSCAR,45.45454545454545,31.818181818181817,22.727272727272727
2970_t1_dilute.POSCAR,50.0,45.45454545454545,4.545454545454546
8373_t1_dilute.POSCAR,4.545454545454546,50.0,45.45454545454545
4974_t1_dilute.POSCAR,50.0,27.27272727272727,22.727272727272727
8170_t1_dilute.POSCAR,18.181818181818183,31.818181818181817,50.0
1901_t1_dilute.POSCAR,13.636363636363635,36.36363636363637,50.0
4390_t1_dilute.POSCAR,0.0,77.27272727272727,22.727272727272727
3833_t1_dilute.POSCAR,22.727272727272727,45.45454545454545,31.818181818181817
2792_t1_dilute.POSCAR,9.090909090909092,31.818181818181817,59.09090909090909
6846_t1_dilute.POSCAR,50.0,36.36363636363637,13.636363636363635
2591_t1_dilute.POSCAR,13.636363636363635,18.181818181818183,68.18181818181817
4193_t1_dilute.POSCAR,13.636363636363635,50.0,36.36363636363637
6878_t1_dilute.POSCAR,54.54545454545454,22.727272727272727,22.727272727272727
4796_t1_dilute.POSCAR,18.181818181818183,50.0,31.818181818181817
5837_t1_dilute.POSCAR,86.36363636363636,4.545454545454546,9.090909090909092
2394_t1_dilute.POSCAR,27.27272727272727,50.0,22.727272727272727
5809_t1_dilute.POSCAR,4.545454545454546,22.727272727272727,72.72727272727273
2197_t1_dilute.POSCAR,40.909090909090914,22.727272727272727,36.36363636363637
4595_t1_dilute.POSCAR,22.727272727272727,59.09090909090909,18.181818181818183
2372_t1_dilute.POSCAR,22.727272727272727,18.181818181818183,59.09090909090909
1538_t1_dilute.POSCAR,22.727272727272727,36.36363636363637,40.909090909090914
200_t1_dilute.POSCAR,45.45454545454545,31.818181818181817,22.727272727272727
4770_t1_dilute.POSCAR,18.181818181818183,50.0,31.818181818181817
1705_t1_dilute.POSCAR,22.727272727272727,40.909090909090914,36.36363636363637
7307_t1_dilute.POSCAR,4.545454545454546,72.72727272727273,22.727272727272727
7339_t1_dilute.POSCAR,4.545454545454546,50.0,45.45454545454545
4573_t1_dilute.POSCAR,40.909090909090914,40.909090909090914,18.181818181818183
2171_t1_dilute.POSCAR,59.09090909090909,4.545454545454546,36.36363636363637
7104_t1_dilute.POSCAR,31.818181818181817,18.181818181818183,50.0
1506_t1_dilute.POSCAR,9.090909090909092,50.0,40.909090909090914
1303_t1_dilute.POSCAR,59.09090909090909,40.909090909090914,0.0
2549_t1_dilute.POSCAR,13.636363636363635,31.818181818181817,54.54545454545454
7701_t1_dilute.POSCAR,13.636363636363635,22.727272727272727,63.63636363636363
2774_t1_dilute.POSCAR,22.727272727272727,18.181818181818183,59.09090909090909
606_t1_dilute.POSCAR,27.27272727272727,31.818181818181817,40.909090909090914
4376_t1_dilute.POSCAR,0.0,95.45454545454545,4.545454545454546
4348_t1_dilute.POSCAR,18.181818181818183,59.09090909090909,22.727272727272727
638_t1_dilute.POSCAR,22.727272727272727,18.181818181818183,59.09090909090909
7502_t1_dilute.POSCAR,18.181818181818183,59.09090909090909,22.727272727272727
1100_t1_dilute.POSCAR,45.45454545454545,50.0,4.545454545454546
4175_t1_dilute.POSCAR,22.727272727272727,45.45454545454545,31.818181818181817
405_t1_dilute.POSCAR,68.18181818181817,18.181818181818183,13.636363636363635
2577_t1_dilute.POSCAR,13.636363636363635,36.36363636363637,50.0
7606_t1_dilute.POSCAR,18.181818181818183,50.0,31.818181818181817
1204_t1_dilute.POSCAR,45.45454545454545,31.818181818181817,22.727272727272727
701_t1_dilute.POSCAR,50.0,36.36363636363637,13.636363636363635
4271_t1_dilute.POSCAR,22.727272727272727,77.27272727272727,0.0
1039_t1_dilute.POSCAR,40.909090909090914,40.909090909090914,18.181818181818183
2673_t1_dilute.POSCAR,50.0,0.0,50.0
1007_t1_dilute.POSCAR,68.18181818181817,18.181818181818183,13.636363636363635
7405_t1_dilute.POSCAR,4.545454545454546,54.54545454545454,40.909090909090914
2470_t1_dilute.POSCAR,9.090909090909092,59.09090909090909,31.818181818181817
6999_t1_dilute.POSCAR,22.727272727272727,50.0,27.27272727272727
4072_t1_dilute.POSCAR,36.36363636363637,40.909090909090914,22.727272727272727
502_t1_dilute.POSCAR,27.27272727272727,50.0,22.727272727272727
7638_t1_dilute.POSCAR,18.181818181818183,40.909090909090914,40.909090909090914
307_t1_dilute.POSCAR,50.0,18.181818181818183,31.818181818181817
4677_t1_dilute.POSCAR,13.636363636363635,50.0,36.36363636363637
2275_t1_dilute.POSCAR,59.09090909090909,22.727272727272727,18.181818181818183
7200_t1_dilute.POSCAR,18.181818181818183,59.09090909090909,22.727272727272727
2048_t1_dilute.POSCAR,40.909090909090914,0.0,59.09090909090909
1602_t1_dilute.POSCAR,9.090909090909092,50.0,40.909090909090914
2076_t1_dilute.POSCAR,45.45454545454545,31.818181818181817,22.727272727272727
4474_t1_dilute.POSCAR,18.181818181818183,59.09090909090909,22.727272727272727
104_t1_dilute.POSCAR,59.09090909090909,0.0,40.909090909090914
1401_t1_dilute.POSCAR,31.818181818181817,36.36363636363637,31.818181818181817
7003_t1_dilute.POSCAR,22.727272727272727,50.0,27.27272727272727
4649_t1_dilute.POSCAR,40.909090909090914,45.45454545454545,13.636363636363635
339_t1_dilute.POSCAR,59.09090909090909,40.909090909090914,0.0
2293_t1_dilute.POSCAR,40.909090909090914,22.727272727272727,36.36363636363637
5930_t1_dilute.POSCAR,54.54545454545454,4.545454545454546,40.909090909090914
4691_t1_dilute.POSCAR,13.636363636363635,68.18181818181817,18.181818181818183
4492_t1_dilute.POSCAR,0.0,59.09090909090909,40.909090909090914
2090_t1_dilute.POSCAR,40.909090909090914,36.36363636363637,22.727272727272727
2695_t1_dilute.POSCAR,22.727272727272727,4.545454545454546,72.72727272727273
3934_t1_dilute.POSCAR,54.54545454545454,40.909090909090914,4.545454545454546
4297_t1_dilute.POSCAR,22.727272727272727,59.09090909090909,18.181818181818183
6941_t1_dilute.POSCAR,31.818181818181817,40.909090909090914,27.27272727272727
4094_t1_dilute.POSCAR,18.181818181818183,40.909090909090914,40.909090909090914
2496_t1_dilute.POSCAR,40.909090909090914,18.181818181818183,40.909090909090914
486_t1_dilute.POSCAR,27.27272727272727,68.18181818181817,4.545454545454546
7581_t1_dilute.POSCAR,13.636363636363635,59.09090909090909,27.27272727272727
3868_t1_dilute.POSCAR,13.636363636363635,27.27272727272727,59.09090909090909
1183_t1_dilute.POSCAR,31.818181818181817,31.818181818181817,36.36363636363637
3856_t1_dilute.POSCAR,31.818181818181817,9.090909090909092,59.09090909090909
685_t1_dilute.POSCAR,59.09090909090909,22.727272727272727,18.181818181818183
1380_t1_dilute.POSCAR,40.909090909090914,36.36363636363637,22.727272727272727
7782_t1_dilute.POSCAR,68.18181818181817,0.0,31.818181818181817
6823_t1_dilute.POSCAR,50.0,40.909090909090914,9.090909090909092
7187_t1_dilute.POSCAR,22.727272727272727,68.18181818181817,9.090909090909092
1585_t1_dilute.POSCAR,22.727272727272727,40.909090909090914,36.36363636363637
1786_t1_dilute.POSCAR,9.090909090909092,68.18181818181817,22.727272727272727
7384_t1_dilute.POSCAR,18.181818181818183,50.0,31.818181818181817
283_t1_dilute.POSCAR,50.0,18.181818181818183,31.818181818181817
5852_t1_dilute.POSCAR,68.18181818181817,18.181818181818183,13.636363636363635
2114_t1_dilute.POSCAR,22.727272727272727,36.36363636363637,40.909090909090914
4516_t1_dilute.POSCAR,0.0,59.09090909090909,40.909090909090914
1563_t1_dilute.POSCAR,13.636363636363635,68.18181818181817,18.181818181818183
2329_t1_dilute.POSCAR,22.727272727272727,40.909090909090914,36.36363636363637
7161_t1_dilute.POSCAR,31.818181818181817,40.909090909090914,27.27272727272727
4715_t1_dilute.POSCAR,4.545454545454546,63.63636363636363,31.818181818181817
265_t1_dilute.POSCAR,40.909090909090914,40.909090909090914,18.181818181818183
2317_t1_dilute.POSCAR,22.727272727272727,59.09090909090909,18.181818181818183
4528_t1_dilute.POSCAR,0.0,40.909090909090914,59.09090909090909
7362_t1_dilute.POSCAR,18.181818181818183,50.0,31.818181818181817
1760_t1_dilute.POSCAR,27.27272727272727,31.818181818181817,40.909090909090914
1165_t1_dilute.POSCAR,22.727272727272727,59.09090909090909,18.181818181818183
7567_t1_dilute.POSCAR,40.909090909090914,31.818181818181817,27.27272727272727
2512_t1_dilute.POSCAR,27.27272727272727,22.727272727272727,50.0
1358_t1_dilute.POSCAR,22.727272727272727,54.54545454545454,22.727272727272727
460_t1_dilute.POSCAR,40.909090909090914,36.36363636363637,22.727272727272727
4110_t1_dilute.POSCAR,50.0,27.27272727272727,22.727272727272727
7764_t1_dilute.POSCAR,0.0,31.818181818181817,68.18181818181817
1366_t1_dilute.POSCAR,27.27272727272727,50.0,22.727272727272727
7559_t1_dilute.POSCAR,22.727272727272727,18.181818181818183,59.09090909090909
4313_t1_dilute.POSCAR,22.727272727272727,40.909090909090914,36.36363636363637
663_t1_dilute.POSCAR,59.09090909090909,22.727272727272727,18.181818181818183
2711_t1_dilute.POSCAR,40.909090909090914,22.727272727272727,36.36363636363637
7460_t1_dilute.POSCAR,50.0,18.181818181818183,31.818181818181817
2628_t1_dilute.POSCAR,45.45454545454545,4.545454545454546,50.0
1062_t1_dilute.POSCAR,40.909090909090914,36.36363636363637,22.727272727272727
3989_t1_dilute.POSCAR,31.818181818181817,31.818181818181817,36.36363636363637
567_t1_dilute.POSCAR,40.909090909090914,22.727272727272727,36.36363636363637
4017_t1_dilute.POSCAR,31.818181818181817,68.18181818181817,0.0
2415_t1_dilute.POSCAR,31.818181818181817,54.54545454545454,13.636363636363635
1261_t1_dilute.POSCAR,40.909090909090914,22.727272727272727,36.36363636363637
7663_t1_dilute.POSCAR,4.545454545454546,31.818181818181817,63.63636363636363
4029_t1_dilute.POSCAR,31.818181818181817,50.0,18.181818181818183
559_t1_dilute.POSCAR,50.0,36.36363636363637,13.636363636363635
2616_t1_dilute.POSCAR,45.45454545454545,13.636363636363635,40.909090909090914
4214_t1_dilute.POSCAR,54.54545454545454,40.909090909090914,4.545454545454546
764_t1_dilute.POSCAR,63.63636363636363,13.636363636363635,22.727272727272727
161_t1_dilute.POSCAR,40.909090909090914,59.09090909090909,0.0
4411_t1_dilute.POSCAR,4.545454545454546,77.27272727272727,18.181818181818183
1659_t1_dilute.POSCAR,50.0,31.818181818181817,18.181818181818183
2013_t1_dilute.POSCAR,50.0,13.636363636363635,36.36363636363637
7066_t1_dilute.POSCAR,36.36363636363637,31.818181818181817,31.818181818181817
1464_t1_dilute.POSCAR,9.090909090909092,86.36363636363636,4.545454545454546
2210_t1_dilute.POSCAR,22.727272727272727,36.36363636363637,40.909090909090914
4612_t1_dilute.POSCAR,36.36363636363637,22.727272727272727,40.909090909090914
362_t1_dilute.POSCAR,59.09090909090909,36.36363636363637,4.545454545454546
7058_t1_dilute.POSCAR,36.36363636363637,40.909090909090914,22.727272727272727
1667_t1_dilute.POSCAR,40.909090909090914,40.909090909090914,18.181818181818183
7265_t1_dilute.POSCAR,22.727272727272727,50.0,27.27272727272727
1482_t1_dilute.POSCAR,27.27272727272727,50.0,22.727272727272727
7080_t1_dilute.POSCAR,18.181818181818183,50.0,31.818181818181817
187_t1_dilute.POSCAR,68.18181818181817,13.636363636363635,18.181818181818183
7283_t1_dilute.POSCAR,13.636363636363635,77.27272727272727,9.090909090909092
1681_t1_dilute.POSCAR,22.727272727272727,40.909090909090914,36.36363636363637
5955_t1_dilute.POSCAR,50.0,40.909090909090914,9.090909090909092
384_t1_dilute.POSCAR,45.45454545454545,50.0,4.545454545454546
581_t1_dilute.POSCAR,50.0,31.818181818181817,18.181818181818183
1084_t1_dilute.POSCAR,63.63636363636363,31.818181818181817,4.545454545454546
7486_t1_dilute.POSCAR,31.818181818181817,18.181818181818183,50.0
782_t1_dilute.POSCAR,40.909090909090914,18.181818181818183,40.909090909090914
3951_t1_dilute.POSCAR,40.909090909090914,40.909090909090914,18.181818181818183
6924_t1_dilute.POSCAR,50.0,36.36363636363637,13.636363636363635
7685_t1_dilute.POSCAR,22.727272727272727,36.36363636363637,40.909090909090914
1287_t1_dilute.POSCAR,31.818181818181817,13.636363636363635,54.54545454545454
4816_t1_dilute.POSCAR,0.0,40.909090909090914,59.09090909090909
3188_t1_dilute.POSCAR,36.36363636363637,50.0,13.636363636363635
1863_t1_dilute.POSCAR,31.818181818181817,13.636363636363635,54.54545454545454
8012_t1_dilute.POSCAR,36.36363636363637,22.727272727272727,40.909090909090914
8211_t1_dilute.POSCAR,40.909090909090914,36.36363636363637,22.727272727272727
4828_t1_dilute.POSCAR,18.181818181818183,22.727272727272727,59.09090909090909
5789_t1_dilute.POSCAR,4.545454545454546,27.27272727272727,68.18181818181817
7867_t1_dilute.POSCAR,31.818181818181817,22.727272727272727,45.45454545454545
8414_t1_dilute.POSCAR,0.0,22.727272727272727,77.27272727272727
960_t1_dilute.POSCAR,27.27272727272727,13.636363636363635,59.09090909090909
2812_t1_dilute.POSCAR,45.45454545454545,4.545454545454546,50.0
8629_t1_dilute.POSCAR,4.545454545454546,18.181818181818183,77.27272727272727
8617_t1_dilute.POSCAR,4.545454545454546,36.36363636363637,59.09090909090909
7859_t1_dilute.POSCAR,50.0,4.545454545454546,45.45454545454545
3755_t1_dilute.POSCAR,31.818181818181817,31.818181818181817,36.36363636363637
986_t1_dilute.POSCAR,59.09090909090909,36.36363636363637,4.545454545454546
5357_t1_dilute.POSCAR,4.545454545454546,59.09090909090909,36.36363636363637
3568_t1_dilute.POSCAR,68.18181818181817,9.090909090909092,22.727272727272727
7881_t1_dilute.POSCAR,40.909090909090914,0.0,59.09090909090909
6720_t1_dilute.POSCAR,36.36363636363637,13.636363636363635,50.0
5154_t1_dilute.POSCAR,31.818181818181817,9.090909090909092,59.09090909090909
3556_t1_dilute.POSCAR,13.636363636363635,27.27272727272727,59.09090909090909
5369_t1_dilute.POSCAR,22.727272727272727,40.909090909090914,36.36363636363637
6523_t1_dilute.POSCAR,50.0,22.727272727272727,27.27272727272727
36_t1_dilute.POSCAR,81.81818181818183,4.545454545454546,13.636363636363635
1885_t1_dilute.POSCAR,4.545454545454546,59.09090909090909,36.36363636363637
6326_t1_dilute.POSCAR,18.181818181818183,59.09090909090909,22.727272727272727
3353_t1_dilute.POSCAR,59.09090909090909,40.909090909090914,0.0
5751_t1_dilute.POSCAR,22.727272727272727,9.090909090909092,68.18181818181817
6125_t1_dilute.POSCAR,50.0,4.545454545454546,45.45454545454545
6318_t1_dilute.POSCAR,18.181818181818183,68.18181818181817,13.636363636363635
5552_t1_dilute.POSCAR,31.818181818181817,27.27272727272727,40.909090909090914
3150_t1_dilute.POSCAR,50.0,27.27272727272727,22.727272727272727
6221_t1_dilute.POSCAR,40.909090909090914,31.818181818181817,27.27272727272727
1982_t1_dilute.POSCAR,59.09090909090909,18.181818181818183,22.727272727272727
3069_t1_dilute.POSCAR,59.09090909090909,40.909090909090914,0.0
5656_t1_dilute.POSCAR,18.181818181818183,50.0,31.818181818181817
3254_t1_dilute.POSCAR,54.54545454545454,40.909090909090914,4.545454545454546
6022_t1_dilute.POSCAR,54.54545454545454,22.727272727272727,22.727272727272727
5668_t1_dilute.POSCAR,0.0,68.18181818181817,31.818181818181817
3057_t1_dilute.POSCAR,50.0,31.818181818181817,18.181818181818183
5455_t1_dilute.POSCAR,4.545454545454546,63.63636363636363,31.818181818181817
5250_t1_dilute.POSCAR,18.181818181818183,40.909090909090914,40.909090909090914
881_t1_dilute.POSCAR,50.0,18.181818181818183,31.818181818181817
3652_t1_dilute.POSCAR,31.818181818181817,27.27272727272727,40.909090909090914
6627_t1_dilute.POSCAR,31.818181818181817,40.909090909090914,27.27272727272727
7986_t1_dilute.POSCAR,13.636363636363635,18.181818181818183,68.18181818181817
3451_t1_dilute.POSCAR,22.727272727272727,40.909090909090914,36.36363636363637
5053_t1_dilute.POSCAR,22.727272727272727,40.909090909090914,36.36363636363637
6619_t1_dilute.POSCAR,40.909090909090914,13.636363636363635,45.45454545454545
6424_t1_dilute.POSCAR,13.636363636363635,54.54545454545454,31.818181818181817
8513_t1_dilute.POSCAR,22.727272727272727,18.181818181818183,59.09090909090909
3489_t1_dilute.POSCAR,31.818181818181817,31.818181818181817,36.36363636363637
7960_t1_dilute.POSCAR,36.36363636363637,22.727272727272727,40.909090909090914
2915_t1_dilute.POSCAR,13.636363636363635,0.0,86.36363636363636
867_t1_dilute.POSCAR,59.09090909090909,4.545454545454546,36.36363636363637
5288_t1_dilute.POSCAR,13.636363636363635,27.27272727272727,59.09090909090909
859_t1_dilute.POSCAR,31.818181818181817,13.636363636363635,54.54545454545454
8710_t1_dilute.POSCAR,0.0,13.636363636363635,86.36363636363636
8328_t1_dilute.POSCAR,31.818181818181817,18.181818181818183,50.0
4911_t1_dilute.POSCAR,40.909090909090914,45.45454545454545,13.636363636363635
8115_t1_dilute.POSCAR,40.909090909090914,36.36363636363637,22.727272727272727
1964_t1_dilute.POSCAR,59.09090909090909,18.181818181818183,22.727272727272727
8316_t1_dilute.POSCAR,0.0,40.909090909090914,59.09090909090909
5474_t1_dilute.POSCAR,18.181818181818183,22.727272727272727,59.09090909090909
3076_t1_dilute.POSCAR,31.818181818181817,63.63636363636363,4.545454545454546
6003_t1_dilute.POSCAR,31.818181818181817,40.909090909090914,27.27272727272727
5649_t1_dilute.POSCAR,13.636363636363635,31.818181818181817,54.54545454545454
3275_t1_dilute.POSCAR,59.09090909090909,27.27272727272727,13.636363636363635
5677_t1_dilute.POSCAR,4.545454545454546,40.909090909090914,54.54545454545454
3048_t1_dilute.POSCAR,54.54545454545454,40.909090909090914,4.545454545454546
6200_t1_dilute.POSCAR,50.0,36.36363636363637,13.636363636363635
6405_t1_dilute.POSCAR,31.818181818181817,22.727272727272727,45.45454545454545
5072_t1_dilute.POSCAR,18.181818181818183,22.727272727272727,59.09090909090909
7999_t1_dilute.POSCAR,59.09090909090909,0.0,40.909090909090914
6638_t1_dilute.POSCAR,18.181818181818183,59.09090909090909,22.727272727272727
3470_t1_dilute.POSCAR,36.36363636363637,40.909090909090914,22.727272727272727
6606_t1_dilute.POSCAR,36.36363636363637,40.909090909090914,22.727272727272727
3673_t1_dilute.POSCAR,59.09090909090909,22.727272727272727,18.181818181818183
5271_t1_dilute.POSCAR,22.727272727272727,45.45454545454545,31.818181818181817
3496_t1_dilute.POSCAR,31.818181818181817,45.45454545454545,22.727272727272727
5094_t1_dilute.POSCAR,31.818181818181817,27.27272727272727,40.909090909090914
8731_t1_dilute.POSCAR,4.545454545454546,18.181818181818183,77.27272727272727
878_t1_dilute.POSCAR,40.909090909090914,18.181818181818183,40.909090909090914
846_t1_dilute.POSCAR,27.27272727272727,40.909090909090914,31.818181818181817
5297_t1_dilute.POSCAR,40.909090909090914,40.909090909090914,18.181818181818183
3695_t1_dilute.POSCAR,40.909090909090914,40.909090909090914,18.181818181818183
2934_t1_dilute.POSCAR,68.18181818181817,27.27272727272727,4.545454545454546
7941_t1_dilute.POSCAR,22.727272727272727,50.0,27.27272727272727
8532_t1_dilute.POSCAR,18.181818181818183,4.545454545454546,77.27272727272727
8337_t1_dilute.POSCAR,13.636363636363635,40.909090909090914,45.45454545454545
3090_t1_dilute.POSCAR,31.818181818181817,45.45454545454545,22.727272727272727
5492_t1_dilute.POSCAR,0.0,50.0,50.0
8134_t1_dilute.POSCAR,31.818181818181817,18.181818181818183,50.0
1945_t1_dilute.POSCAR,77.27272727272727,4.545454545454546,18.181818181818183
4930_t1_dilute.POSCAR,36.36363636363637,22.727272727272727,40.909090909090914
5691_t1_dilute.POSCAR,22.727272727272727,27.27272727272727,50.0
3293_t1_dilute.POSCAR,40.909090909090914,59.09090909090909,0.0
8309_t1_dilute.POSCAR,4.545454545454546,31.818181818181817,63.63636363636363
4809_t1_dilute.POSCAR,4.545454545454546,59.09090909090909,36.36363636363637
8230_t1_dilute.POSCAR,13.636363636363635,54.54545454545454,31.818181818181817
5595_t1_dilute.POSCAR,22.727272727272727,27.27272727272727,50.0
3197_t1_dilute.POSCAR,31.818181818181817,31.818181818181817,36.36363636363637
1842_t1_dilute.POSCAR,45.45454545454545,22.727272727272727,31.818181818181817
8033_t1_dilute.POSCAR,31.818181818181817,22.727272727272727,45.45454545454545
3394_t1_dilute.POSCAR,36.36363636363637,59.09090909090909,4.545454545454546
5796_t1_dilute.POSCAR,0.0,31.818181818181817,68.18181818181817
4837_t1_dilute.POSCAR,4.545454545454546,40.909090909090914,54.54545454545454
7878_t1_dilute.POSCAR,31.818181818181817,0.0,68.18181818181817
5193_t1_dilute.POSCAR,50.0,31.818181818181817,18.181818181818183
3591_t1_dilute.POSCAR,50.0,13.636363636363635,36.36363636363637
8636_t1_dilute.POSCAR,0.0,13.636363636363635,86.36363636363636
8608_t1_dilute.POSCAR,18.181818181818183,22.727272727272727,59.09090909090909
2833_t1_dilute.POSCAR,22.727272727272727,4.545454545454546,72.72727272727273
3792_t1_dilute.POSCAR,50.0,9.090909090909092,40.909090909090914
5390_t1_dilute.POSCAR,0.0,40.909090909090914,59.09090909090909
941_t1_dilute.POSCAR,50.0,0.0,50.0
8435_t1_dilute.POSCAR,50.0,4.545454545454546,45.45454545454545
7846_t1_dilute.POSCAR,36.36363636363637,13.636363636363635,50.0
5348_t1_dilute.POSCAR,0.0,77.27272727272727,22.727272727272727
999_t1_dilute.POSCAR,68.18181818181817,13.636363636363635,18.181818181818183
6502_t1_dilute.POSCAR,50.0,18.181818181818183,31.818181818181817
3577_t1_dilute.POSCAR,59.09090909090909,22.727272727272727,18.181818181818183
5175_t1_dilute.POSCAR,22.727272727272727,9.090909090909092,68.18181818181817
6701_t1_dilute.POSCAR,59.09090909090909,0.0,40.909090909090914
3549_t1_dilute.POSCAR,22.727272727272727,45.45454545454545,31.818181818181817
5376_t1_dilute.POSCAR,13.636363636363635,45.45454545454545,40.909090909090914
3774_t1_dilute.POSCAR,18.181818181818183,31.818181818181817,50.0
3171_t1_dilute.POSCAR,50.0,31.818181818181817,18.181818181818183
29_t1_dilute.POSCAR,77.27272727272727,4.545454545454546,18.181818181818183
6339_t1_dilute.POSCAR,31.818181818181817,40.909090909090914,27.27272727272727
5573_t1_dilute.POSCAR,22.727272727272727,27.27272727272727,50.0
6104_t1_dilute.POSCAR,36.36363636363637,40.909090909090914,22.727272727272727
5770_t1_dilute.POSCAR,18.181818181818183,22.727272727272727,59.09090909090909
3372_t1_dilute.POSCAR,36.36363636363637,59.09090909090909,4.545454545454546
6307_t1_dilute.POSCAR,40.909090909090914,50.0,9.090909090909092
17_t1_dilute.POSCAR,77.27272727272727,22.727272727272727,0.0
745_t1_dilute.POSCAR,40.909090909090914,4.545454545454546,54.54545454545454
4235_t1_dilute.POSCAR,40.909090909090914,59.09090909090909,0.0
3996_t1_dilute.POSCAR,36.36363636363637,31.818181818181817,31.818181818181817
2637_t1_dilute.POSCAR,50.0,13.636363636363635,36.36363636363637
7642_t1_dilute.POSCAR,18.181818181818183,40.909090909090914,40.909090909090914
578_t1_dilute.POSCAR,40.909090909090914,36.36363636363637,22.727272727272727
4008_t1_dilute.POSCAR,50.0,45.45454545454545,4.545454545454546
1240_t1_dilute.POSCAR,27.27272727272727,50.0,22.727272727272727
2434_t1_dilute.POSCAR,9.090909090909092,68.18181818181817,22.727272727272727
4036_t1_dilute.POSCAR,36.36363636363637,59.09090909090909,4.545454545454546
546_t1_dilute.POSCAR,63.63636363636363,13.636363636363635,22.727272727272727
2609_t1_dilute.POSCAR,50.0,18.181818181818183,31.818181818181817
1043_t1_dilute.POSCAR,50.0,36.36363636363637,13.636363636363635
7441_t1_dilute.POSCAR,4.545454545454546,36.36363636363637,59.09090909090909
7244_t1_dilute.POSCAR,36.36363636363637,50.0,13.636363636363635
1646_t1_dilute.POSCAR,40.909090909090914,18.181818181818183,40.909090909090914
343_t1_dilute.POSCAR,59.09090909090909,40.909090909090914,0.0
4633_t1_dilute.POSCAR,22.727272727272727,22.727272727272727,54.54545454545454
5992_t1_dilute.POSCAR,31.818181818181817,54.54545454545454,13.636363636363635
7079_t1_dilute.POSCAR,22.727272727272727,50.0,27.27272727272727
2231_t1_dilute.POSCAR,31.818181818181817,18.181818181818183,50.0
1445_t1_dilute.POSCAR,31.818181818181817,68.18181818181817,0.0
7047_t1_dilute.POSCAR,40.909090909090914,13.636363636363635,45.45454545454545
1678_t1_dilute.POSCAR,27.27272727272727,50.0,22.727272727272727
2032_t1_dilute.POSCAR,45.45454545454545,22.727272727272727,31.818181818181817
4430_t1_dilute.POSCAR,36.36363636363637,40.909090909090914,22.727272727272727
140_t1_dilute.POSCAR,63.63636363636363,13.636363636363635,22.727272727272727
5974_t1_dilute.POSCAR,50.0,18.181818181818183,31.818181818181817
198_t1_dilute.POSCAR,40.909090909090914,36.36363636363637,22.727272727272727
6905_t1_dilute.POSCAR,31.818181818181817,22.727272727272727,45.45454545454545
3970_t1_dilute.POSCAR,54.54545454545454,31.818181818181817,13.636363636363635
7499_t1_dilute.POSCAR,31.818181818181817,40.909090909090914,27.27272727272727
