Name,SIPFENN_Krajewski2022_NN30
146_t1_dilute.POSCAR,-0.32137468457221985
147_t1_dilute.POSCAR,-0.2770785391330719
148_t1_dilute.POSCAR,-0.3076367676258087
149_t1_dilute.POSCAR,-0.27560940384864807
150_t1_dilute.POSCAR,-0.3206670582294464
151_t1_dilute.POSCAR,-0.307496577501297
152_t1_dilute.POSCAR,-0.3343583643436432
153_t1_dilute.POSCAR,-0.3090195953845978
154_t1_dilute.POSCAR,-0.33265992999076843
155_t1_dilute.POSCAR,-0.2896411120891571
156_t1_dilute.POSCAR,-0.325937420129776
157_t1_dilute.POSCAR,0.162311390042305
158_t1_dilute.POSCAR,0.216965451836586
159_t1_dilute.POSCAR,0.15547294914722443
160_t1_dilute.POSCAR,0.22132964432239532
161_t1_dilute.POSCAR,0.14663608372211456
162_t1_dilute.POSCAR,0.2063433676958084
163_t1_dilute.POSCAR,-0.0061830682680010796
164_t1_dilute.POSCAR,0.17621971666812897
165_t1_dilute.POSCAR,-0.07390324026346207
166_t1_dilute.POSCAR,0.17726846039295197
167_t1_dilute.POSCAR,-0.048506539314985275
168_t1_dilute.POSCAR,0.17228420078754425
169_t1_dilute.POSCAR,-0.06888226419687271
170_t1_dilute.POSCAR,-0.3376336991786957
171_t1_dilute.POSCAR,0.005320449359714985
172_t1_dilute.POSCAR,-0.3220765292644501
173_t1_dilute.POSCAR,-0.014841835014522076
174_t1_dilute.POSCAR,-0.338485449552536
175_t1_dilute.POSCAR,-0.354743629693985
176_t1_dilute.POSCAR,-0.35321733355522156
177_t1_dilute.POSCAR,-0.367931991815567
178_t1_dilute.POSCAR,-0.3516307771205902
179_t1_dilute.POSCAR,-0.3351111114025116
180_t1_dilute.POSCAR,-0.29624035954475403
181_t1_dilute.POSCAR,-0.37368354201316833
182_t1_dilute.POSCAR,-0.38802745938301086
183_t1_dilute.POSCAR,-0.3740655481815338
184_t1_dilute.POSCAR,-0.381085067987442
185_t1_dilute.POSCAR,-0.381795197725296
186_t1_dilute.POSCAR,-0.39530494809150696
187_t1_dilute.POSCAR,-0.34227225184440613
188_t1_dilute.POSCAR,-0.38591817021369934
189_t1_dilute.POSCAR,-0.3498425781726837
190_t1_dilute.POSCAR,-0.36529794335365295
191_t1_dilute.POSCAR,-0.37871280312538147
192_t1_dilute.POSCAR,-0.392612487077713
193_t1_dilute.POSCAR,-0.04732028767466545
194_t1_dilute.POSCAR,-0.3313407599925995
195_t1_dilute.POSCAR,-0.0033249659463763237
196_t1_dilute.POSCAR,-0.3209242522716522
197_t1_dilute.POSCAR,-0.018130581825971603
198_t1_dilute.POSCAR,-0.3423105776309967
199_t1_dilute.POSCAR,-0.3504315912723541
200_t1_dilute.POSCAR,-0.3480290472507477
201_t1_dilute.POSCAR,-0.34531059861183167
202_t1_dilute.POSCAR,-0.29472383856773376
203_t1_dilute.POSCAR,-0.3642646372318268
204_t1_dilute.POSCAR,-0.3555108606815338
205_t1_dilute.POSCAR,-0.39200082421302795
206_t1_dilute.POSCAR,-0.21677570044994354
207_t1_dilute.POSCAR,-0.36044105887413025
208_t1_dilute.POSCAR,-0.08141503483057022
209_t1_dilute.POSCAR,-0.39202186465263367
210_t1_dilute.POSCAR,-0.22582082450389862
211_t1_dilute.POSCAR,-0.3928433358669281
212_t1_dilute.POSCAR,-0.4004860818386078
213_t1_dilute.POSCAR,-0.41121748089790344
214_t1_dilute.POSCAR,-0.3876212537288666
215_t1_dilute.POSCAR,-0.3999728858470917
216_t1_dilute.POSCAR,-0.38723990321159363
217_t1_dilute.POSCAR,-0.2824942171573639
218_t1_dilute.POSCAR,-0.3540373146533966
219_t1_dilute.POSCAR,-0.26718589663505554
220_t1_dilute.POSCAR,-0.32742372155189514
221_t1_dilute.POSCAR,-0.2798685133457184
222_t1_dilute.POSCAR,-0.3542347848415375
223_t1_dilute.POSCAR,-0.186166450381279
224_t1_dilute.POSCAR,-0.24487416446208954
225_t1_dilute.POSCAR,-0.28281763195991516
226_t1_dilute.POSCAR,-0.35507431626319885
227_t1_dilute.POSCAR,-0.2752118408679962
228_t1_dilute.POSCAR,-0.34729501605033875
229_t1_dilute.POSCAR,-0.3827787935733795
230_t1_dilute.POSCAR,-0.3957940638065338
231_t1_dilute.POSCAR,-0.3773116171360016
232_t1_dilute.POSCAR,-0.3887620270252228
233_t1_dilute.POSCAR,-0.38213685154914856
234_t1_dilute.POSCAR,-0.3957834541797638
235_t1_dilute.POSCAR,-0.3366040885448456
236_t1_dilute.POSCAR,-0.367962509393692
237_t1_dilute.POSCAR,-0.38337966799736023
238_t1_dilute.POSCAR,-0.3967139422893524
239_t1_dilute.POSCAR,-0.31308862566947937
240_t1_dilute.POSCAR,-0.39291104674339294
241_t1_dilute.POSCAR,-0.41116705536842346
242_t1_dilute.POSCAR,-0.5238651633262634
243_t1_dilute.POSCAR,-0.395756334066391
244_t1_dilute.POSCAR,-0.5093532800674438
245_t1_dilute.POSCAR,-0.4122461974620819
246_t1_dilute.POSCAR,-0.5268965363502502
247_t1_dilute.POSCAR,-0.47631528973579407
248_t1_dilute.POSCAR,-0.4046761095523834
249_t1_dilute.POSCAR,-0.4136714041233063
250_t1_dilute.POSCAR,-0.5268171429634094
251_t1_dilute.POSCAR,-0.4582001268863678
252_t1_dilute.POSCAR,-0.4043372571468353
253_t1_dilute.POSCAR,-0.37798622250556946
254_t1_dilute.POSCAR,-0.39164605736732483
255_t1_dilute.POSCAR,-0.37165406346321106
256_t1_dilute.POSCAR,-0.3819907009601593
257_t1_dilute.POSCAR,-0.38553228974342346
258_t1_dilute.POSCAR,-0.39881613850593567
259_t1_dilute.POSCAR,-0.34553149342536926
260_t1_dilute.POSCAR,-0.3699783980846405
261_t1_dilute.POSCAR,-0.3545939028263092
262_t1_dilute.POSCAR,-0.38668617606163025
263_t1_dilute.POSCAR,-0.3834969103336334
264_t1_dilute.POSCAR,-0.39570650458335876
265_t1_dilute.POSCAR,-0.08301184326410294
266_t1_dilute.POSCAR,-0.334929496049881
267_t1_dilute.POSCAR,0.008981903083622456
268_t1_dilute.POSCAR,-0.32511773705482483
269_t1_dilute.POSCAR,-0.04312531277537346
270_t1_dilute.POSCAR,-0.3325861990451813
271_t1_dilute.POSCAR,-0.32911184430122375
272_t1_dilute.POSCAR,-0.2941698133945465
273_t1_dilute.POSCAR,-0.36414065957069397
274_t1_dilute.POSCAR,-0.3469868004322052
275_t1_dilute.POSCAR,-0.3663678467273712
276_t1_dilute.POSCAR,-0.35540154576301575
277_t1_dilute.POSCAR,-0.38665029406547546
278_t1_dilute.POSCAR,-0.21583513915538788
279_t1_dilute.POSCAR,-0.3581368029117584
280_t1_dilute.POSCAR,-0.07500306516885757
281_t1_dilute.POSCAR,-0.38642290234565735
282_t1_dilute.POSCAR,-0.24394766986370087
283_t1_dilute.POSCAR,-0.39646223187446594
284_t1_dilute.POSCAR,-0.3882327973842621
285_t1_dilute.POSCAR,-0.4111662209033966
286_t1_dilute.POSCAR,-0.39834466576576233
287_t1_dilute.POSCAR,-0.40332284569740295
288_t1_dilute.POSCAR,-0.3888189494609833
289_t1_dilute.POSCAR,-0.3913940489292145
290_t1_dilute.POSCAR,-0.4990899860858917
291_t1_dilute.POSCAR,-0.37447217106819153
292_t1_dilute.POSCAR,-0.4763701856136322
293_t1_dilute.POSCAR,-0.40125367045402527
294_t1_dilute.POSCAR,-0.5006417632102966
295_t1_dilute.POSCAR,-0.46253225207328796
296_t1_dilute.POSCAR,-0.3958410322666168
297_t1_dilute.POSCAR,-0.47499969601631165
298_t1_dilute.POSCAR,-0.3957933485507965
299_t1_dilute.POSCAR,-0.3946440517902374
300_t1_dilute.POSCAR,-0.5013852715492249
301_t1_dilute.POSCAR,-0.38719215989112854
302_t1_dilute.POSCAR,-0.2435402125120163
303_t1_dilute.POSCAR,-0.35300329327583313
304_t1_dilute.POSCAR,-0.10352549701929092
305_t1_dilute.POSCAR,-0.3861587941646576
306_t1_dilute.POSCAR,-0.2633174955844879
307_t1_dilute.POSCAR,-0.3853272497653961
308_t1_dilute.POSCAR,-0.38045546412467957
309_t1_dilute.POSCAR,-0.40195944905281067
310_t1_dilute.POSCAR,-0.38107505440711975
311_t1_dilute.POSCAR,-0.3994804322719574
312_t1_dilute.POSCAR,-0.40368327498435974
313_t1_dilute.POSCAR,-0.13540969789028168
314_t1_dilute.POSCAR,-0.2573106586933136
315_t1_dilute.POSCAR,-0.05260036513209343
316_t1_dilute.POSCAR,-0.16747550666332245
317_t1_dilute.POSCAR,-0.15397147834300995
318_t1_dilute.POSCAR,-0.26682695746421814
319_t1_dilute.POSCAR,-0.3328409492969513
320_t1_dilute.POSCAR,-0.11678460985422134
321_t1_dilute.POSCAR,-0.38547202944755554
322_t1_dilute.POSCAR,-0.12820212543010712
323_t1_dilute.POSCAR,-0.35386064648628235
324_t1_dilute.POSCAR,-0.12627743184566498
325_t1_dilute.POSCAR,-0.25804200768470764
326_t1_dilute.POSCAR,-0.2588403522968292
327_t1_dilute.POSCAR,-0.2670518457889557
328_t1_dilute.POSCAR,-0.27497759461402893
329_t1_dilute.POSCAR,-0.19988028705120087
330_t1_dilute.POSCAR,-0.24074839055538177
331_t1_dilute.POSCAR,-0.26710811257362366
332_t1_dilute.POSCAR,-0.2739691436290741
333_t1_dilute.POSCAR,-0.26486942172050476
334_t1_dilute.POSCAR,-0.26971086859703064
335_t1_dilute.POSCAR,-0.26371315121650696
336_t1_dilute.POSCAR,-0.27008816599845886
337_t1_dilute.POSCAR,-0.293832927942276
338_t1_dilute.POSCAR,-0.3138432800769806
339_t1_dilute.POSCAR,-0.290884405374527
340_t1_dilute.POSCAR,-0.330138236284256
341_t1_dilute.POSCAR,-0.3140978515148163
342_t1_dilute.POSCAR,-0.33530399203300476
343_t1_dilute.POSCAR,-0.30128213763237
344_t1_dilute.POSCAR,-0.3324264585971832
345_t1_dilute.POSCAR,-0.2970176041126251
346_t1_dilute.POSCAR,-0.32541272044181824
347_t1_dilute.POSCAR,-0.31244513392448425
348_t1_dilute.POSCAR,-0.3386460840702057
349_t1_dilute.POSCAR,-0.3813721239566803
350_t1_dilute.POSCAR,-0.38784000277519226
351_t1_dilute.POSCAR,-0.3879203498363495
352_t1_dilute.POSCAR,-0.3997128903865814
353_t1_dilute.POSCAR,-0.34736254811286926
354_t1_dilute.POSCAR,-0.3847546875476837
355_t1_dilute.POSCAR,-0.38406482338905334
356_t1_dilute.POSCAR,-0.3960813581943512
357_t1_dilute.POSCAR,-0.3823370039463043
358_t1_dilute.POSCAR,-0.39271435141563416
359_t1_dilute.POSCAR,-0.33541062474250793
360_t1_dilute.POSCAR,-0.3685648739337921
361_t1_dilute.POSCAR,-0.2505848705768585
362_t1_dilute.POSCAR,-0.2749737799167633
363_t1_dilute.POSCAR,-0.26316967606544495
364_t1_dilute.POSCAR,-0.29747405648231506
365_t1_dilute.POSCAR,-0.2882489264011383
366_t1_dilute.POSCAR,-0.3119211494922638
367_t1_dilute.POSCAR,-0.2644166052341461
368_t1_dilute.POSCAR,-0.29701611399650574
369_t1_dilute.POSCAR,-0.2946959435939789
370_t1_dilute.POSCAR,-0.3107666075229645
371_t1_dilute.POSCAR,-0.2649199068546295
372_t1_dilute.POSCAR,-0.292341023683548
373_t1_dilute.POSCAR,0.18979741632938385
374_t1_dilute.POSCAR,0.23226042091846466
375_t1_dilute.POSCAR,0.16636915504932404
376_t1_dilute.POSCAR,0.22186501324176788
377_t1_dilute.POSCAR,0.018088538199663162
378_t1_dilute.POSCAR,0.2141992598772049
379_t1_dilute.POSCAR,0.15525366365909576
380_t1_dilute.POSCAR,0.2075910121202469
381_t1_dilute.POSCAR,-0.026516836136579514
382_t1_dilute.POSCAR,0.21121592819690704
383_t1_dilute.POSCAR,-0.026930849999189377
384_t1_dilute.POSCAR,0.20452643930912018
385_t1_dilute.POSCAR,-0.027339261025190353
386_t1_dilute.POSCAR,-0.291541188955307
387_t1_dilute.POSCAR,-0.004334370605647564
388_t1_dilute.POSCAR,-0.32272103428840637
389_t1_dilute.POSCAR,-0.3488118350505829
390_t1_dilute.POSCAR,-0.3440183699131012
391_t1_dilute.POSCAR,-0.02850143238902092
392_t1_dilute.POSCAR,-0.3398277461528778
393_t1_dilute.POSCAR,-0.3582732379436493
394_t1_dilute.POSCAR,-0.34699371457099915
395_t1_dilute.POSCAR,-0.32422515749931335
396_t1_dilute.POSCAR,-0.300546258687973
397_t1_dilute.POSCAR,-0.34400537610054016
398_t1_dilute.POSCAR,-0.35386499762535095
399_t1_dilute.POSCAR,-0.3619045317173004
400_t1_dilute.POSCAR,-0.37476542592048645
401_t1_dilute.POSCAR,-0.33127930760383606
402_t1_dilute.POSCAR,-0.3619723618030548
403_t1_dilute.POSCAR,-0.3574678599834442
404_t1_dilute.POSCAR,-0.37006714940071106
405_t1_dilute.POSCAR,-0.33212342858314514
406_t1_dilute.POSCAR,-0.3476199209690094
407_t1_dilute.POSCAR,-0.3540221154689789
408_t1_dilute.POSCAR,-0.3670751750469208
409_t1_dilute.POSCAR,-0.016082745045423508
410_t1_dilute.POSCAR,-0.28724148869514465
411_t1_dilute.POSCAR,-0.012713293544948101
412_t1_dilute.POSCAR,-0.3229481279850006
413_t1_dilute.POSCAR,-0.34012171626091003
414_t1_dilute.POSCAR,-0.3431970179080963
415_t1_dilute.POSCAR,-0.029550831764936447
416_t1_dilute.POSCAR,-0.3366375267505646
417_t1_dilute.POSCAR,-0.33341172337532043
418_t1_dilute.POSCAR,-0.29768630862236023
419_t1_dilute.POSCAR,-0.34936079382896423
420_t1_dilute.POSCAR,-0.3437331020832062
421_t1_dilute.POSCAR,-0.30766430497169495
422_t1_dilute.POSCAR,-0.029166679829359055
423_t1_dilute.POSCAR,-0.36899319291114807
424_t1_dilute.POSCAR,-0.12601469457149506
425_t1_dilute.POSCAR,-0.3809409439563751
426_t1_dilute.POSCAR,-0.39224985241889954
427_t1_dilute.POSCAR,-0.3844788372516632
428_t1_dilute.POSCAR,-0.16445885598659515
429_t1_dilute.POSCAR,-0.3964201509952545
430_t1_dilute.POSCAR,-0.37606027722358704
431_t1_dilute.POSCAR,-0.3855946362018585
432_t1_dilute.POSCAR,-0.3758605420589447
433_t1_dilute.POSCAR,-0.27257803082466125
434_t1_dilute.POSCAR,-0.3188142478466034
435_t1_dilute.POSCAR,-0.26881876587867737
436_t1_dilute.POSCAR,-0.31965282559394836
437_t1_dilute.POSCAR,-0.31826451420783997
438_t1_dilute.POSCAR,-0.3348962366580963
439_t1_dilute.POSCAR,-0.3182682693004608
440_t1_dilute.POSCAR,-0.3336299955844879
441_t1_dilute.POSCAR,-0.268523246049881
442_t1_dilute.POSCAR,-0.32227012515068054
443_t1_dilute.POSCAR,-0.27416208386421204
444_t1_dilute.POSCAR,-0.3263998329639435
445_t1_dilute.POSCAR,0.16783751547336578
446_t1_dilute.POSCAR,0.23016275465488434
447_t1_dilute.POSCAR,0.15661390125751495
448_t1_dilute.POSCAR,0.22306682169437408
449_t1_dilute.POSCAR,-0.01085690688341856
450_t1_dilute.POSCAR,0.16016609966754913
451_t1_dilute.POSCAR,-0.005018691532313824
452_t1_dilute.POSCAR,0.1532546430826187
453_t1_dilute.POSCAR,0.1528167873620987
454_t1_dilute.POSCAR,0.21096940338611603
455_t1_dilute.POSCAR,-0.03585187718272209
456_t1_dilute.POSCAR,0.16133268177509308
457_t1_dilute.POSCAR,0.01770992949604988
458_t1_dilute.POSCAR,-0.3081994354724884
459_t1_dilute.POSCAR,0.03404976800084114
460_t1_dilute.POSCAR,-0.31100085377693176
461_t1_dilute.POSCAR,-0.35281744599342346
462_t1_dilute.POSCAR,-0.32982829213142395
463_t1_dilute.POSCAR,-0.34916046261787415
464_t1_dilute.POSCAR,-0.3252030909061432
465_t1_dilute.POSCAR,-0.0033621592447161674
466_t1_dilute.POSCAR,-0.321667343378067
467_t1_dilute.POSCAR,-0.32438400387763977
468_t1_dilute.POSCAR,-0.25297293066978455
469_t1_dilute.POSCAR,0.1491784006357193
470_t1_dilute.POSCAR,0.2167728692293167
471_t1_dilute.POSCAR,0.14044715464115143
472_t1_dilute.POSCAR,0.20923633873462677
473_t1_dilute.POSCAR,-0.03552113100886345
474_t1_dilute.POSCAR,0.20314909517765045
475_t1_dilute.POSCAR,-0.019106488674879074
476_t1_dilute.POSCAR,0.19582916796207428
477_t1_dilute.POSCAR,-0.037460070103406906
478_t1_dilute.POSCAR,0.20647968351840973
479_t1_dilute.POSCAR,0.1378735452890396
480_t1_dilute.POSCAR,0.19945187866687775
481_t1_dilute.POSCAR,0.08698149770498276
482_t1_dilute.POSCAR,0.14211209118366241
483_t1_dilute.POSCAR,0.08625956624746323
484_t1_dilute.POSCAR,0.1414668709039688
485_t1_dilute.POSCAR,0.06846436113119125
486_t1_dilute.POSCAR,0.09453638643026352
487_t1_dilute.POSCAR,0.07488229125738144
488_t1_dilute.POSCAR,0.09608348459005356
489_t1_dilute.POSCAR,0.06166072562336922
490_t1_dilute.POSCAR,0.09518750756978989
491_t1_dilute.POSCAR,0.0576036162674427
492_t1_dilute.POSCAR,0.09248598664999008
493_t1_dilute.POSCAR,0.11414309591054916
494_t1_dilute.POSCAR,0.135816290974617
495_t1_dilute.POSCAR,0.11176135390996933
496_t1_dilute.POSCAR,0.13184906542301178
497_t1_dilute.POSCAR,0.12561173737049103
498_t1_dilute.POSCAR,0.1126951202750206
499_t1_dilute.POSCAR,0.13190503418445587
500_t1_dilute.POSCAR,0.1077432855963707
501_t1_dilute.POSCAR,0.12044724076986313
502_t1_dilute.POSCAR,0.10958143323659897
503_t1_dilute.POSCAR,0.1399347335100174
504_t1_dilute.POSCAR,0.09792055934667587
505_t1_dilute.POSCAR,-0.06217549368739128
506_t1_dilute.POSCAR,-0.32186099886894226
507_t1_dilute.POSCAR,-0.03421781584620476
508_t1_dilute.POSCAR,-0.3312070667743683
509_t1_dilute.POSCAR,-0.3478195369243622
510_t1_dilute.POSCAR,-0.340991348028183
511_t1_dilute.POSCAR,-0.33911100029945374
512_t1_dilute.POSCAR,-0.33695778250694275
513_t1_dilute.POSCAR,-0.3013592064380646
514_t1_dilute.POSCAR,-0.2935064733028412
515_t1_dilute.POSCAR,-0.005604724399745464
516_t1_dilute.POSCAR,-0.3375852406024933
517_t1_dilute.POSCAR,0.12653674185276031
518_t1_dilute.POSCAR,0.15380634367465973
519_t1_dilute.POSCAR,0.12351658195257187
520_t1_dilute.POSCAR,0.14749272167682648
521_t1_dilute.POSCAR,0.1430426985025406
522_t1_dilute.POSCAR,0.10935028642416
523_t1_dilute.POSCAR,0.14576174318790436
524_t1_dilute.POSCAR,0.1145835742354393
525_t1_dilute.POSCAR,0.16141767799854279
526_t1_dilute.POSCAR,0.10792233794927597
527_t1_dilute.POSCAR,0.13957519829273224
528_t1_dilute.POSCAR,0.10946931689977646
529_t1_dilute.POSCAR,0.07094558328390121
530_t1_dilute.POSCAR,-0.08991972357034683
531_t1_dilute.POSCAR,0.07145597785711288
532_t1_dilute.POSCAR,-0.09436962753534317
533_t1_dilute.POSCAR,-0.10388527065515518
534_t1_dilute.POSCAR,-0.13289664685726166
535_t1_dilute.POSCAR,-0.0908651128411293
536_t1_dilute.POSCAR,-0.12304875999689102
537_t1_dilute.POSCAR,0.042040545493364334
538_t1_dilute.POSCAR,0.05963977053761482
539_t1_dilute.POSCAR,0.047665078192949295
540_t1_dilute.POSCAR,0.05563582852482796
541_t1_dilute.POSCAR,-0.39397433400154114
542_t1_dilute.POSCAR,-0.40115848183631897
543_t1_dilute.POSCAR,-0.38485589623451233
544_t1_dilute.POSCAR,-0.39829233288764954
545_t1_dilute.POSCAR,-0.342885285615921
546_t1_dilute.POSCAR,-0.3976278603076935
547_t1_dilute.POSCAR,-0.3441965878009796
548_t1_dilute.POSCAR,-0.3710174858570099
549_t1_dilute.POSCAR,-0.3878217041492462
550_t1_dilute.POSCAR,-0.4007258713245392
551_t1_dilute.POSCAR,-0.3889140784740448
552_t1_dilute.POSCAR,-0.4034799039363861
553_t1_dilute.POSCAR,-0.014827053062617779
554_t1_dilute.POSCAR,-0.3149532377719879
555_t1_dilute.POSCAR,0.030655283480882645
556_t1_dilute.POSCAR,-0.3317970931529999
557_t1_dilute.POSCAR,-0.35099300742149353
558_t1_dilute.POSCAR,-0.33018818497657776
559_t1_dilute.POSCAR,-0.3316790759563446
560_t1_dilute.POSCAR,-0.26861831545829773
561_t1_dilute.POSCAR,-0.024340730160474777
562_t1_dilute.POSCAR,-0.3358213007450104
